mean doses per period,2 dose vial,5 dose vial,10 dose vial,20 dose vial
27.30769231,4.95E-13,6.91E-10,1.44E-06,0.004780409
27.38461538,4.57E-13,6.43E-10,1.35E-06,0.004615431
27.46153846,4.21E-13,5.98E-10,1.27E-06,0.004455697
27.53846154,3.89E-13,5.57E-10,1.20E-06,0.004301059
27.61538462,3.59E-13,5.18E-10,1.13E-06,0.004151372
27.69230769,3.31E-13,4.81E-10,1.07E-06,0.004006495
27.76923077,3.06E-13,4.48E-10,1.00E-06,0.00386629
27.84615385,2.82E-13,4.17E-10,9.46E-07,0.003730623
27.92307692,2.61E-13,3.87E-10,8.91E-07,0.003599362
28,2.41E-13,3.60E-10,8.40E-07,0.00347238
28.07692308,2.22E-13,3.35E-10,7.91E-07,0.00334955
28.15384615,2.05E-13,3.12E-10,7.45E-07,0.003230752
28.23076923,1.89E-13,2.90E-10,7.01E-07,0.003115865
28.30769231,1.75E-13,2.70E-10,6.61E-07,0.003004774
28.38461538,1.61E-13,2.51E-10,6.22E-07,0.002897366
28.46153846,1.49E-13,2.33E-10,5.86E-07,0.002793531
28.53846154,1.37E-13,2.17E-10,5.52E-07,0.002693161
28.61538462,1.27E-13,2.02E-10,5.19E-07,0.00259615
28.69230769,1.17E-13,1.87E-10,4.89E-07,0.002502398
28.76923077,1.08E-13,1.74E-10,4.60E-07,0.002411806
28.84615385,9.98E-14,1.62E-10,4.33E-07,0.002324275
28.92307692,9.21E-14,1.51E-10,4.08E-07,0.002239712
29,8.50E-14,1.40E-10,3.84E-07,0.002158025
29.07692308,7.85E-14,1.30E-10,3.62E-07,0.002079126
29.15384615,7.24E-14,1.21E-10,3.40E-07,0.002002927
29.23076923,6.69E-14,1.13E-10,3.20E-07,0.001929343
29.30769231,6.17E-14,1.05E-10,3.01E-07,0.001858293
29.38461538,5.70E-14,9.74E-11,2.84E-07,0.001789697
29.46153846,5.26E-14,9.06E-11,2.67E-07,0.001723477
29.53846154,4.85E-14,8.42E-11,2.51E-07,0.001659557
29.61538462,4.48E-14,7.83E-11,2.36E-07,0.001597864
29.69230769,4.14E-14,7.28E-11,2.23E-07,0.001538327
29.76923077,3.82E-14,6.77E-11,2.09E-07,0.001480876
29.84615385,3.52E-14,6.29E-11,1.97E-07,0.001425444
29.92307692,3.25E-14,5.85E-11,1.85E-07,0.001371966
30,3.00E-14,5.44E-11,1.74E-07,0.001320378
30.07692308,2.77E-14,5.05E-11,1.64E-07,0.001270618
30.15384615,2.56E-14,4.70E-11,1.54E-07,0.001222626
30.23076923,2.36E-14,4.37E-11,1.45E-07,0.001176344
30.30769231,2.18E-14,4.06E-11,1.37E-07,0.001131716
30.38461538,2.01E-14,3.77E-11,1.28E-07,0.001088688
30.46153846,1.86E-14,3.51E-11,1.21E-07,0.001047204
30.53846154,1.71E-14,3.26E-11,1.14E-07,0.001007216
30.61538462,1.58E-14,3.03E-11,1.07E-07,0.000968671
30.69230769,1.46E-14,2.82E-11,1.00E-07,0.000931522
30.76923077,1.35E-14,2.62E-11,9.45E-08,0.000895722
30.84615385,1.24E-14,2.43E-11,8.88E-08,0.000861225
30.92307692,1.15E-14,2.26E-11,8.35E-08,0.000827987
31,1.06E-14,2.10E-11,7.86E-08,0.000795965
31.07692308,9.79E-15,1.95E-11,7.39E-08,0.000765118
31.15384615,9.04E-15,1.82E-11,6.94E-08,0.000735404
31.23076923,8.34E-15,1.69E-11,6.53E-08,0.000706786
31.30769231,7.70E-15,1.57E-11,6.14E-08,0.000679226
31.38461538,7.11E-15,1.46E-11,5.77E-08,0.000652687
31.46153846,6.56E-15,1.36E-11,5.42E-08,0.000627133
31.53846154,6.06E-15,1.26E-11,5.10E-08,0.00060253
31.61538462,5.59E-15,1.17E-11,4.79E-08,0.000578845
31.69230769,5.16E-15,1.09E-11,4.50E-08,0.000556047
31.76923077,4.76E-15,1.01E-11,4.23E-08,0.000534103
31.84615385,4.40E-15,9.39E-12,3.98E-08,0.000512984
31.92307692,4.06E-15,8.73E-12,3.74E-08,0.00049266
32,3.75E-15,8.11E-12,3.51E-08,0.000473104
32.07692308,3.46E-15,7.54E-12,3.30E-08,0.000454288
32.15384615,3.19E-15,7.00E-12,3.10E-08,0.000436186
32.23076923,2.95E-15,6.51E-12,2.92E-08,0.000418771
32.30769231,2.72E-15,6.05E-12,2.74E-08,0.000402021
32.38461538,2.51E-15,5.62E-12,2.57E-08,0.00038591
32.46153846,2.32E-15,5.22E-12,2.42E-08,0.000370416
32.53846154,2.14E-15,4.85E-12,2.27E-08,0.000355516
32.61538462,1.98E-15,4.51E-12,2.14E-08,0.000341189
32.69230769,1.82E-15,4.19E-12,2.01E-08,0.000327414
32.76923077,1.68E-15,3.89E-12,1.88E-08,0.000314171
32.84615385,1.55E-15,3.62E-12,1.77E-08,0.000301441
32.92307692,1.43E-15,3.36E-12,1.66E-08,0.000289204
33,1.32E-15,3.12E-12,1.56E-08,0.000277443
33.07692308,1.22E-15,2.90E-12,1.47E-08,0.00026614
33.15384615,1.13E-15,2.69E-12,1.38E-08,0.000255278
33.23076923,1.04E-15,2.50E-12,1.29E-08,0.000244841
33.30769231,9.61E-16,2.33E-12,1.22E-08,0.000234813
33.38461538,8.87E-16,2.16E-12,1.14E-08,0.000225179
33.46153846,8.19E-16,2.01E-12,1.07E-08,0.000215924
33.53846154,7.56E-16,1.86E-12,1.01E-08,0.000207034
33.61538462,6.98E-16,1.73E-12,9.45E-09,0.000198495
33.69230769,6.44E-16,1.61E-12,8.88E-09,0.000190294
33.76923077,5.95E-16,1.49E-12,8.34E-09,0.000182419
33.84615385,5.49E-16,1.39E-12,7.83E-09,0.000174857
33.92307692,5.07E-16,1.29E-12,7.35E-09,0.000167596
34,4.68E-16,1.20E-12,6.90E-09,0.000160625
34.07692308,4.32E-16,1.11E-12,6.48E-09,0.000153932
34.15384615,3.98E-16,1.03E-12,6.08E-09,0.000147508
34.23076923,3.68E-16,9.60E-13,5.71E-09,0.000141342
34.30769231,3.40E-16,8.92E-13,5.36E-09,0.000135424
34.38461538,3.13E-16,8.29E-13,5.03E-09,0.000129744
34.46153846,2.89E-16,7.70E-13,4.72E-09,0.000124294
34.53846154,2.67E-16,7.15E-13,4.43E-09,0.000119064
34.61538462,2.46E-16,6.64E-13,4.16E-09,0.000114046
34.69230769,2.28E-16,6.17E-13,3.90E-09,0.000109232
34.76923077,2.10E-16,5.73E-13,3.66E-09,0.000104614
34.84615385,1.94E-16,5.32E-13,3.44E-09,0.000100184
34.92307692,1.79E-16,4.94E-13,3.23E-09,9.59E-05
35,1.65E-16,4.59E-13,3.03E-09,9.19E-05
35.07692308,1.52E-16,4.26E-13,2.84E-09,8.80E-05
35.15384615,1.41E-16,3.96E-13,2.67E-09,8.42E-05
35.23076923,1.30E-16,3.68E-13,2.50E-09,8.06E-05
35.30769231,1.20E-16,3.41E-13,2.35E-09,7.72E-05
35.38461538,1.11E-16,3.17E-13,2.20E-09,7.39E-05
35.46153846,1.02E-16,2.95E-13,2.07E-09,7.07E-05
35.53846154,9.43E-17,2.74E-13,1.94E-09,6.77E-05
35.61538462,8.71E-17,2.54E-13,1.82E-09,6.47E-05
35.69230769,8.04E-17,2.36E-13,1.71E-09,6.20E-05
35.76923077,7.42E-17,2.19E-13,1.60E-09,5.93E-05
35.84615385,6.85E-17,2.03E-13,1.50E-09,5.67E-05
35.92307692,6.32E-17,1.89E-13,1.41E-09,5.43E-05
36,5.84E-17,1.75E-13,1.32E-09,5.19E-05
36.07692308,5.39E-17,1.63E-13,1.24E-09,4.97E-05
36.15384615,4.97E-17,1.51E-13,1.16E-09,4.75E-05
36.23076923,4.59E-17,1.40E-13,1.09E-09,4.54E-05
36.30769231,4.24E-17,1.30E-13,1.02E-09,4.35E-05
36.38461538,3.91E-17,1.21E-13,9.60E-10,4.16E-05
36.46153846,3.61E-17,1.12E-13,9.00E-10,3.97E-05
36.53846154,3.33E-17,1.04E-13,8.44E-10,3.80E-05
36.61538462,3.08E-17,9.70E-14,7.92E-10,3.63E-05
36.69230769,2.84E-17,9.00E-14,7.43E-10,3.47E-05
36.76923077,2.62E-17,8.36E-14,6.96E-10,3.32E-05
36.84615385,2.42E-17,7.76E-14,6.53E-10,3.18E-05
36.92307692,2.23E-17,7.21E-14,6.12E-10,3.04E-05
37,2.06E-17,6.69E-14,5.74E-10,2.90E-05
37.07692308,1.90E-17,6.21E-14,5.38E-10,2.77E-05
37.15384615,1.76E-17,5.77E-14,5.05E-10,2.65E-05
37.23076923,1.62E-17,5.36E-14,4.73E-10,2.53E-05
37.30769231,1.50E-17,4.97E-14,4.44E-10,2.42E-05
37.38461538,1.38E-17,4.62E-14,4.16E-10,2.31E-05
37.46153846,1.28E-17,4.29E-14,3.90E-10,2.21E-05
37.53846154,1.18E-17,3.98E-14,3.66E-10,2.11E-05
37.61538462,1.09E-17,3.69E-14,3.43E-10,2.02E-05
37.69230769,1.00E-17,3.43E-14,3.21E-10,1.93E-05
37.76923077,9.26E-18,3.18E-14,3.01E-10,1.84E-05
37.84615385,8.55E-18,2.96E-14,2.82E-10,1.76E-05
37.92307692,7.89E-18,2.74E-14,2.65E-10,1.68E-05
38,7.28E-18,2.55E-14,2.48E-10,1.60E-05
38.07692308,6.72E-18,2.37E-14,2.33E-10,1.53E-05
38.15384615,6.21E-18,2.20E-14,2.18E-10,1.46E-05
38.23076923,5.73E-18,2.04E-14,2.04E-10,1.40E-05
38.30769231,5.29E-18,1.89E-14,1.91E-10,1.33E-05
38.38461538,4.88E-18,1.76E-14,1.79E-10,1.27E-05
38.46153846,4.51E-18,1.63E-14,1.68E-10,1.22E-05
38.53846154,4.16E-18,1.51E-14,1.58E-10,1.16E-05
38.61538462,3.84E-18,1.41E-14,1.48E-10,1.11E-05
38.69230769,3.54E-18,1.30E-14,1.38E-10,1.06E-05
38.76923077,3.27E-18,1.21E-14,1.30E-10,1.01E-05
38.84615385,3.02E-18,1.12E-14,1.21E-10,9.64E-06
38.92307692,2.79E-18,1.04E-14,1.14E-10,9.20E-06
39,2.57E-18,9.68E-15,1.07E-10,8.78E-06
39.07692308,2.37E-18,8.99E-15,9.99E-11,8.38E-06
39.15384615,2.19E-18,8.34E-15,9.36E-11,8.00E-06
39.23076923,2.02E-18,7.74E-15,8.77E-11,7.63E-06
39.30769231,1.87E-18,7.19E-15,8.22E-11,7.28E-06
39.38461538,1.72E-18,6.67E-15,7.70E-11,6.95E-06
39.46153846,1.59E-18,6.19E-15,7.21E-11,6.63E-06
39.53846154,1.47E-18,5.75E-15,6.76E-11,6.32E-06
39.61538462,1.36E-18,5.33E-15,6.33E-11,6.03E-06
39.69230769,1.25E-18,4.95E-15,5.93E-11,5.75E-06
39.76923077,1.16E-18,4.60E-15,5.55E-11,5.49E-06
39.84615385,1.07E-18,4.27E-15,5.20E-11,5.23E-06
39.92307692,9.85E-19,3.96E-15,4.87E-11,4.99E-06
40,9.09E-19,3.67E-15,4.56E-11,4.76E-06
40.07692308,8.39E-19,3.41E-15,4.27E-11,4.54E-06
40.15384615,7.74E-19,3.16E-15,4.00E-11,4.33E-06
40.23076923,7.15E-19,2.94E-15,3.75E-11,4.13E-06
40.30769231,6.60E-19,2.73E-15,3.51E-11,3.93E-06
40.38461538,6.09E-19,2.53E-15,3.29E-11,3.75E-06
40.46153846,5.62E-19,2.35E-15,3.08E-11,3.57E-06
40.53846154,5.19E-19,2.18E-15,2.88E-11,3.41E-06
40.61538462,4.79E-19,2.02E-15,2.70E-11,3.25E-06
40.69230769,4.42E-19,1.88E-15,2.53E-11,3.10E-06
40.76923077,4.08E-19,1.74E-15,2.37E-11,2.95E-06
40.84615385,3.77E-19,1.62E-15,2.22E-11,2.81E-06
40.92307692,3.48E-19,1.50E-15,2.08E-11,2.68E-06
41,3.21E-19,1.39E-15,1.94E-11,2.55E-06
41.07692308,2.96E-19,1.29E-15,1.82E-11,2.43E-06
41.15384615,2.74E-19,1.20E-15,1.70E-11,2.32E-06
41.23076923,2.53E-19,1.11E-15,1.60E-11,2.21E-06
41.30769231,2.33E-19,1.03E-15,1.49E-11,2.11E-06
41.38461538,2.15E-19,9.58E-16,1.40E-11,2.01E-06
41.46153846,1.99E-19,8.89E-16,1.31E-11,1.91E-06
41.53846154,1.83E-19,8.25E-16,1.23E-11,1.82E-06
41.61538462,1.69E-19,7.65E-16,1.15E-11,1.73E-06
41.69230769,1.56E-19,7.10E-16,1.07E-11,1.65E-06
41.76923077,1.44E-19,6.59E-16,1.01E-11,1.57E-06
41.84615385,1.33E-19,6.11E-16,9.41E-12,1.50E-06
41.92307692,1.23E-19,5.67E-16,8.81E-12,1.43E-06
42,1.13E-19,5.26E-16,8.25E-12,1.36E-06
42.07692308,1.05E-19,4.88E-16,7.72E-12,1.29E-06
42.15384615,9.66E-20,4.53E-16,7.23E-12,1.23E-06
42.23076923,8.92E-20,4.20E-16,6.76E-12,1.17E-06
42.30769231,8.23E-20,3.90E-16,6.33E-12,1.12E-06
42.38461538,7.60E-20,3.62E-16,5.92E-12,1.06E-06
42.46153846,7.02E-20,3.36E-16,5.55E-12,1.01E-06
42.53846154,6.48E-20,3.12E-16,5.19E-12,9.64E-07
42.61538462,5.98E-20,2.89E-16,4.86E-12,9.17E-07
42.69230769,5.52E-20,2.68E-16,4.54E-12,8.73E-07
42.76923077,5.09E-20,2.49E-16,4.25E-12,8.31E-07
42.84615385,4.70E-20,2.31E-16,3.98E-12,7.91E-07
42.92307692,4.34E-20,2.14E-16,3.72E-12,7.53E-07
43,4.01E-20,1.99E-16,3.49E-12,7.16E-07
43.07692308,3.70E-20,1.84E-16,3.26E-12,6.82E-07
43.15384615,3.41E-20,1.71E-16,3.05E-12,6.49E-07
43.23076923,3.15E-20,1.59E-16,2.86E-12,6.17E-07
43.30769231,2.91E-20,1.47E-16,2.67E-12,5.87E-07
43.38461538,2.68E-20,1.37E-16,2.50E-12,5.59E-07
43.46153846,2.48E-20,1.27E-16,2.34E-12,5.32E-07
43.53846154,2.29E-20,1.18E-16,2.19E-12,5.06E-07
43.61538462,2.11E-20,1.09E-16,2.05E-12,4.81E-07
43.69230769,1.95E-20,1.01E-16,1.92E-12,4.58E-07
43.76923077,1.80E-20,9.39E-17,1.79E-12,4.35E-07
43.84615385,1.66E-20,8.71E-17,1.68E-12,4.14E-07
43.92307692,1.53E-20,8.08E-17,1.57E-12,3.94E-07
44,1.42E-20,7.49E-17,1.47E-12,3.75E-07
44.07692308,1.31E-20,6.95E-17,1.37E-12,3.56E-07
44.15384615,1.21E-20,6.45E-17,1.28E-12,3.39E-07
44.23076923,1.11E-20,5.98E-17,1.20E-12,3.22E-07
44.30769231,1.03E-20,5.55E-17,1.12E-12,3.06E-07
44.38461538,9.48E-21,5.15E-17,1.05E-12,2.91E-07
44.46153846,8.76E-21,4.77E-17,9.83E-13,2.77E-07
44.53846154,8.08E-21,4.43E-17,9.19E-13,2.63E-07
44.61538462,7.46E-21,4.11E-17,8.60E-13,2.50E-07
44.69230769,6.89E-21,3.81E-17,8.04E-13,2.38E-07
44.76923077,6.36E-21,3.54E-17,7.52E-13,2.26E-07
44.84615385,5.87E-21,3.28E-17,7.03E-13,2.15E-07
44.92307692,5.42E-21,3.04E-17,6.58E-13,2.04E-07
45,5.00E-21,2.82E-17,6.15E-13,1.94E-07
45.07692308,4.61E-21,2.62E-17,5.75E-13,1.85E-07
45.15384615,4.26E-21,2.43E-17,5.38E-13,1.76E-07
45.23076923,3.93E-21,2.25E-17,5.03E-13,1.67E-07
45.30769231,3.63E-21,2.09E-17,4.70E-13,1.59E-07
45.38461538,3.35E-21,1.94E-17,4.40E-13,1.51E-07
45.46153846,3.09E-21,1.80E-17,4.11E-13,1.43E-07
45.53846154,2.85E-21,1.67E-17,3.85E-13,1.36E-07
45.61538462,2.64E-21,1.55E-17,3.60E-13,1.29E-07
45.69230769,2.43E-21,1.43E-17,3.36E-13,1.23E-07
45.76923077,2.25E-21,1.33E-17,3.14E-13,1.17E-07
45.84615385,2.07E-21,1.23E-17,2.94E-13,1.11E-07
45.92307692,1.91E-21,1.14E-17,2.75E-13,1.05E-07
46,1.77E-21,1.06E-17,2.57E-13,1.00E-07
46.07692308,1.63E-21,9.84E-18,2.40E-13,9.50E-08
46.15384615,1.50E-21,9.13E-18,2.25E-13,9.02E-08
46.23076923,1.39E-21,8.46E-18,2.10E-13,8.57E-08
46.30769231,1.28E-21,7.85E-18,1.96E-13,8.14E-08
46.38461538,1.18E-21,7.28E-18,1.84E-13,7.73E-08
46.46153846,1.09E-21,6.75E-18,1.72E-13,7.34E-08
46.53846154,1.01E-21,6.26E-18,1.60E-13,6.97E-08
46.61538462,9.31E-22,5.81E-18,1.50E-13,6.62E-08
46.69230769,8.59E-22,5.39E-18,1.40E-13,6.29E-08
46.76923077,7.93E-22,5.00E-18,1.31E-13,5.97E-08
46.84615385,7.32E-22,4.63E-18,1.22E-13,5.67E-08
46.92307692,6.76E-22,4.30E-18,1.15E-13,5.38E-08
47,6.24E-22,3.98E-18,1.07E-13,5.11E-08
47.07692308,5.76E-22,3.70E-18,1.00E-13,4.85E-08
47.15384615,5.32E-22,3.43E-18,9.35E-14,4.60E-08
47.23076923,4.91E-22,3.18E-18,8.74E-14,4.37E-08
47.30769231,4.53E-22,2.95E-18,8.17E-14,4.15E-08
47.38461538,4.18E-22,2.73E-18,7.63E-14,3.94E-08
47.46153846,3.86E-22,2.53E-18,7.14E-14,3.74E-08
47.53846154,3.56E-22,2.35E-18,6.67E-14,3.55E-08
47.61538462,3.29E-22,2.18E-18,6.23E-14,3.37E-08
47.69230769,3.04E-22,2.02E-18,5.82E-14,3.20E-08
47.76923077,2.80E-22,1.87E-18,5.44E-14,3.03E-08
47.84615385,2.59E-22,1.74E-18,5.09E-14,2.88E-08
47.92307692,2.39E-22,1.61E-18,4.75E-14,2.73E-08
48,2.20E-22,1.49E-18,4.44E-14,2.59E-08
48.07692308,2.03E-22,1.39E-18,4.15E-14,2.46E-08
48.15384615,1.88E-22,1.29E-18,3.88E-14,2.33E-08
48.23076923,1.73E-22,1.19E-18,3.62E-14,2.21E-08
48.30769231,1.60E-22,1.11E-18,3.39E-14,2.10E-08
48.38461538,1.48E-22,1.02E-18,3.16E-14,1.99E-08
48.46153846,1.36E-22,9.50E-19,2.96E-14,1.89E-08
48.53846154,1.26E-22,8.81E-19,2.76E-14,1.79E-08
48.61538462,1.16E-22,8.17E-19,2.58E-14,1.70E-08
48.69230769,1.07E-22,7.58E-19,2.41E-14,1.61E-08
48.76923077,9.90E-23,7.02E-19,2.25E-14,1.53E-08
48.84615385,9.14E-23,6.51E-19,2.11E-14,1.45E-08
48.92307692,8.43E-23,6.04E-19,1.97E-14,1.38E-08
49,7.79E-23,5.60E-19,1.84E-14,1.31E-08
49.07692308,7.19E-23,5.19E-19,1.72E-14,1.24E-08
49.15384615,6.63E-23,4.81E-19,1.60E-14,1.17E-08
49.23076923,6.12E-23,4.46E-19,1.50E-14,1.11E-08
49.30769231,5.65E-23,4.14E-19,1.40E-14,1.06E-08
49.38461538,5.22E-23,3.84E-19,1.31E-14,1.00E-08
49.46153846,4.82E-23,3.56E-19,1.22E-14,9.49E-09
49.53846154,4.45E-23,3.30E-19,1.14E-14,9.00E-09
49.61538462,4.10E-23,3.06E-19,1.07E-14,8.53E-09
49.69230769,3.79E-23,2.84E-19,9.96E-15,8.09E-09
49.76923077,3.50E-23,2.63E-19,9.30E-15,7.67E-09
49.84615385,3.23E-23,2.44E-19,8.69E-15,7.27E-09
49.92307692,2.98E-23,2.26E-19,8.12E-15,6.89E-09
50,2.75E-23,2.10E-19,7.58E-15,6.53E-09
50.07692308,2.54E-23,1.94E-19,7.08E-15,6.19E-09
50.15384615,2.34E-23,1.80E-19,6.61E-15,5.87E-09
50.23076923,2.16E-23,1.67E-19,6.18E-15,5.56E-09
50.30769231,2.00E-23,1.55E-19,5.77E-15,5.27E-09
50.38461538,1.84E-23,1.44E-19,5.39E-15,5.00E-09
50.46153846,1.70E-23,1.33E-19,5.03E-15,4.73E-09
50.53846154,1.57E-23,1.23E-19,4.70E-15,4.49E-09
50.61538462,1.45E-23,1.14E-19,4.39E-15,4.25E-09
50.69230769,1.34E-23,1.06E-19,4.10E-15,4.03E-09
50.76923077,1.24E-23,9.83E-20,3.83E-15,3.82E-09
50.84615385,1.14E-23,9.12E-20,3.58E-15,3.62E-09
50.92307692,1.05E-23,8.45E-20,3.34E-15,3.43E-09
51,9.72E-24,7.83E-20,3.12E-15,3.25E-09
51.07692308,8.97E-24,7.26E-20,2.91E-15,3.08E-09
51.15384615,8.28E-24,6.73E-20,2.72E-15,2.91E-09
51.23076923,7.64E-24,6.24E-20,2.54E-15,2.76E-09
51.30769231,7.05E-24,5.79E-20,2.37E-15,2.62E-09
51.38461538,6.51E-24,5.36E-20,2.21E-15,2.48E-09
51.46153846,6.01E-24,4.97E-20,2.07E-15,2.35E-09
51.53846154,5.55E-24,4.61E-20,1.93E-15,2.22E-09
51.61538462,5.12E-24,4.27E-20,1.80E-15,2.11E-09
51.69230769,4.73E-24,3.96E-20,1.68E-15,1.99E-09
51.76923077,4.36E-24,3.67E-20,1.57E-15,1.89E-09
51.84615385,4.03E-24,3.40E-20,1.47E-15,1.79E-09
51.92307692,3.72E-24,3.16E-20,1.37E-15,1.69E-09
52,3.43E-24,2.93E-20,1.28E-15,1.60E-09
52.07692308,3.17E-24,2.71E-20,1.19E-15,1.52E-09
52.15384615,2.92E-24,2.51E-20,1.11E-15,1.44E-09
52.23076923,2.70E-24,2.33E-20,1.04E-15,1.36E-09
52.30769231,2.49E-24,2.16E-20,9.72E-16,1.29E-09
52.38461538,2.30E-24,2.00E-20,9.07E-16,1.22E-09
52.46153846,2.12E-24,1.86E-20,8.47E-16,1.16E-09
52.53846154,1.96E-24,1.72E-20,7.90E-16,1.09E-09
52.61538462,1.81E-24,1.60E-20,7.38E-16,1.04E-09
52.69230769,1.67E-24,1.48E-20,6.89E-16,9.81E-10
52.76923077,1.54E-24,1.37E-20,6.43E-16,9.29E-10
52.84615385,1.42E-24,1.27E-20,6.00E-16,8.79E-10
52.92307692,1.31E-24,1.18E-20,5.60E-16,8.32E-10
53,1.21E-24,1.09E-20,5.23E-16,7.88E-10
53.07692308,1.12E-24,1.01E-20,4.88E-16,7.46E-10
53.15384615,1.03E-24,9.38E-21,4.56E-16,7.06E-10
53.23076923,9.54E-25,8.69E-21,4.25E-16,6.68E-10
53.30769231,8.80E-25,8.06E-21,3.97E-16,6.32E-10
53.38461538,8.13E-25,7.47E-21,3.71E-16,5.98E-10
53.46153846,7.50E-25,6.92E-21,3.46E-16,5.66E-10
53.53846154,6.92E-25,6.42E-21,3.23E-16,5.36E-10
53.61538462,6.39E-25,5.95E-21,3.01E-16,5.07E-10
53.69230769,5.90E-25,5.51E-21,2.81E-16,4.80E-10
53.76923077,5.45E-25,5.11E-21,2.62E-16,4.54E-10
53.84615385,5.03E-25,4.74E-21,2.45E-16,4.30E-10
53.92307692,4.64E-25,4.39E-21,2.29E-16,4.07E-10
54,4.28E-25,4.07E-21,2.13E-16,3.85E-10
54.07692308,3.95E-25,3.77E-21,1.99E-16,3.64E-10
54.15384615,3.65E-25,3.49E-21,1.86E-16,3.44E-10
54.23076923,3.37E-25,3.24E-21,1.73E-16,3.26E-10
54.30769231,3.11E-25,3.00E-21,1.62E-16,3.08E-10
54.38461538,2.87E-25,2.78E-21,1.51E-16,2.92E-10
54.46153846,2.65E-25,2.58E-21,1.41E-16,2.76E-10
54.53846154,2.45E-25,2.39E-21,1.32E-16,2.61E-10
54.61538462,2.26E-25,2.22E-21,1.23E-16,2.47E-10
54.69230769,2.08E-25,2.05E-21,1.15E-16,2.33E-10
54.76923077,1.92E-25,1.90E-21,1.07E-16,2.21E-10
54.84615385,1.78E-25,1.76E-21,9.97E-17,2.09E-10
54.92307692,1.64E-25,1.63E-21,9.31E-17,1.98E-10
55,1.51E-25,1.51E-21,8.68E-17,1.87E-10
55.07692308,1.40E-25,1.40E-21,8.10E-17,1.77E-10
55.15384615,1.29E-25,1.30E-21,7.56E-17,1.67E-10
55.23076923,1.19E-25,1.21E-21,7.05E-17,1.58E-10
55.30769231,1.10E-25,1.12E-21,6.58E-17,1.49E-10
55.38461538,1.01E-25,1.04E-21,6.14E-17,1.41E-10
55.46153846,9.36E-26,9.60E-22,5.73E-17,1.34E-10
55.53846154,8.64E-26,8.90E-22,5.35E-17,1.26E-10
55.61538462,7.98E-26,8.24E-22,4.99E-17,1.19E-10
55.69230769,7.36E-26,7.64E-22,4.65E-17,1.13E-10
55.76923077,6.80E-26,7.08E-22,4.34E-17,1.07E-10
55.84615385,6.27E-26,6.56E-22,4.05E-17,1.01E-10
55.92307692,5.79E-26,6.08E-22,3.78E-17,9.54E-11
56,5.35E-26,5.64E-22,3.52E-17,9.02E-11
56.07692308,4.93E-26,5.22E-22,3.29E-17,8.53E-11
56.15384615,4.55E-26,4.84E-22,3.07E-17,8.06E-11
56.23076923,4.20E-26,4.49E-22,2.86E-17,7.62E-11
56.30769231,3.88E-26,4.16E-22,2.67E-17,7.20E-11
56.38461538,3.58E-26,3.85E-22,2.49E-17,6.81E-11
56.46153846,3.31E-26,3.57E-22,2.32E-17,6.44E-11
56.53846154,3.05E-26,3.31E-22,2.17E-17,6.08E-11
56.61538462,2.82E-26,3.07E-22,2.02E-17,5.75E-11
56.69230769,2.60E-26,2.84E-22,1.89E-17,5.43E-11
56.76923077,2.40E-26,2.63E-22,1.76E-17,5.14E-11
56.84615385,2.22E-26,2.44E-22,1.64E-17,4.85E-11
56.92307692,2.05E-26,2.26E-22,1.53E-17,4.59E-11
57,1.89E-26,2.09E-22,1.43E-17,4.33E-11
57.07692308,1.74E-26,1.94E-22,1.33E-17,4.10E-11
57.15384615,1.61E-26,1.80E-22,1.24E-17,3.87E-11
57.23076923,1.49E-26,1.67E-22,1.16E-17,3.66E-11
57.30769231,1.37E-26,1.54E-22,1.08E-17,3.46E-11
57.38461538,1.27E-26,1.43E-22,1.01E-17,3.26E-11
57.46153846,1.17E-26,1.33E-22,9.40E-18,3.08E-11
57.53846154,1.08E-26,1.23E-22,8.76E-18,2.91E-11
57.61538462,9.95E-27,1.14E-22,8.17E-18,2.75E-11
57.69230769,9.19E-27,1.06E-22,7.62E-18,2.60E-11
57.76923077,8.48E-27,9.78E-23,7.11E-18,2.46E-11
57.84615385,7.83E-27,9.06E-23,6.63E-18,2.32E-11
57.92307692,7.23E-27,8.40E-23,6.18E-18,2.19E-11
58,6.67E-27,7.78E-23,5.77E-18,2.07E-11
58.07692308,6.16E-27,7.21E-23,5.38E-18,1.96E-11
58.15384615,5.68E-27,6.68E-23,5.02E-18,1.85E-11
58.23076923,5.25E-27,6.19E-23,4.68E-18,1.75E-11
58.30769231,4.84E-27,5.73E-23,4.36E-18,1.65E-11
58.38461538,4.47E-27,5.31E-23,4.07E-18,1.56E-11
58.46153846,4.13E-27,4.92E-23,3.79E-18,1.47E-11
58.53846154,3.81E-27,4.56E-23,3.54E-18,1.39E-11
