mean doses per period,2 dose vial,5 dose vial,10 dose vial,20 dose vial
58.61538462,3.52E-27,4.23E-23,3.30E-18,1.31E-11
58.69230769,3.25E-27,3.92E-23,3.08E-18,1.24E-11
58.76923077,3.00E-27,3.63E-23,2.87E-18,1.17E-11
58.84615385,2.77E-27,3.36E-23,2.67E-18,1.11E-11
58.92307692,2.55E-27,3.12E-23,2.49E-18,1.04E-11
59,2.36E-27,2.89E-23,2.33E-18,9.85E-12
59.07692308,2.18E-27,2.67E-23,2.17E-18,9.30E-12
59.15384615,2.01E-27,2.48E-23,2.02E-18,8.79E-12
59.23076923,1.85E-27,2.30E-23,1.88E-18,8.29E-12
59.30769231,1.71E-27,2.13E-23,1.76E-18,7.83E-12
59.38461538,1.58E-27,1.97E-23,1.64E-18,7.39E-12
59.46153846,1.46E-27,1.83E-23,1.53E-18,6.98E-12
59.53846154,1.35E-27,1.69E-23,1.42E-18,6.59E-12
59.61538462,1.24E-27,1.57E-23,1.33E-18,6.22E-12
59.69230769,1.15E-27,1.45E-23,1.24E-18,5.87E-12
59.76923077,1.06E-27,1.35E-23,1.15E-18,5.55E-12
59.84615385,9.77E-28,1.25E-23,1.08E-18,5.23E-12
59.92307692,9.02E-28,1.16E-23,1.00E-18,4.94E-12
60,8.32E-28,1.07E-23,9.35E-19,4.66E-12
60.07692308,7.68E-28,9.92E-24,8.72E-19,4.40E-12
60.15384615,7.09E-28,9.19E-24,8.13E-19,4.16E-12
60.23076923,6.55E-28,8.51E-24,7.58E-19,3.92E-12
60.30769231,6.04E-28,7.89E-24,7.07E-19,3.70E-12
60.38461538,5.58E-28,7.31E-24,6.59E-19,3.49E-12
60.46153846,5.15E-28,6.77E-24,6.14E-19,3.30E-12
60.53846154,4.75E-28,6.27E-24,5.72E-19,3.11E-12
60.61538462,4.39E-28,5.81E-24,5.34E-19,2.94E-12
60.69230769,4.05E-28,5.38E-24,4.97E-19,2.77E-12
60.76923077,3.74E-28,4.99E-24,4.64E-19,2.62E-12
60.84615385,3.45E-28,4.62E-24,4.32E-19,2.47E-12
60.92307692,3.19E-28,4.28E-24,4.03E-19,2.33E-12
61,2.94E-28,3.97E-24,3.76E-19,2.20E-12
61.07692308,2.71E-28,3.67E-24,3.50E-19,2.07E-12
61.15384615,2.51E-28,3.40E-24,3.26E-19,1.96E-12
61.23076923,2.31E-28,3.15E-24,3.04E-19,1.85E-12
61.30769231,2.13E-28,2.92E-24,2.83E-19,1.74E-12
61.38461538,1.97E-28,2.71E-24,2.64E-19,1.64E-12
61.46153846,1.82E-28,2.51E-24,2.46E-19,1.55E-12
61.53846154,1.68E-28,2.32E-24,2.30E-19,1.46E-12
61.61538462,1.55E-28,2.15E-24,2.14E-19,1.38E-12
61.69230769,1.43E-28,1.99E-24,1.99E-19,1.30E-12
61.76923077,1.32E-28,1.85E-24,1.86E-19,1.23E-12
61.84615385,1.22E-28,1.71E-24,1.73E-19,1.16E-12
61.92307692,1.13E-28,1.58E-24,1.61E-19,1.09E-12
62,1.04E-28,1.47E-24,1.50E-19,1.03E-12
62.07692308,9.59E-29,1.36E-24,1.40E-19,9.73E-13
62.15384615,8.85E-29,1.26E-24,1.31E-19,9.17E-13
62.23076923,8.17E-29,1.17E-24,1.22E-19,8.65E-13
62.30769231,7.54E-29,1.08E-24,1.14E-19,8.16E-13
62.38461538,6.96E-29,1.00E-24,1.06E-19,7.70E-13
62.46153846,6.43E-29,9.28E-25,9.86E-20,7.26E-13
62.53846154,5.93E-29,8.60E-25,9.19E-20,6.85E-13
62.61538462,5.48E-29,7.96E-25,8.56E-20,6.46E-13
62.69230769,5.05E-29,7.38E-25,7.98E-20,6.09E-13
62.76923077,4.67E-29,6.83E-25,7.44E-20,5.74E-13
62.84615385,4.31E-29,6.33E-25,6.93E-20,5.42E-13
62.92307692,3.98E-29,5.86E-25,6.46E-20,5.11E-13
63,3.67E-29,5.43E-25,6.02E-20,4.82E-13
63.07692308,3.39E-29,5.03E-25,5.61E-20,4.54E-13
63.15384615,3.13E-29,4.66E-25,5.22E-20,4.28E-13
63.23076923,2.89E-29,4.32E-25,4.87E-20,4.04E-13
63.30769231,2.66E-29,4.00E-25,4.54E-20,3.81E-13
63.38461538,2.46E-29,3.70E-25,4.23E-20,3.59E-13
63.46153846,2.27E-29,3.43E-25,3.94E-20,3.38E-13
63.53846154,2.10E-29,3.18E-25,3.67E-20,3.19E-13
63.61538462,1.93E-29,2.94E-25,3.42E-20,3.01E-13
63.69230769,1.79E-29,2.73E-25,3.19E-20,2.84E-13
63.76923077,1.65E-29,2.53E-25,2.97E-20,2.67E-13
63.84615385,1.52E-29,2.34E-25,2.77E-20,2.52E-13
63.92307692,1.40E-29,2.17E-25,2.58E-20,2.38E-13
64,1.30E-29,2.01E-25,2.40E-20,2.24E-13
64.07692308,1.20E-29,1.86E-25,2.24E-20,2.11E-13
64.15384615,1.10E-29,1.72E-25,2.08E-20,1.99E-13
64.23076923,1.02E-29,1.60E-25,1.94E-20,1.88E-13
64.30769231,9.41E-30,1.48E-25,1.81E-20,1.77E-13
64.38461538,8.69E-30,1.37E-25,1.69E-20,1.67E-13
64.46153846,8.02E-30,1.27E-25,1.57E-20,1.57E-13
64.53846154,7.40E-30,1.17E-25,1.46E-20,1.48E-13
64.61538462,6.83E-30,1.09E-25,1.36E-20,1.40E-13
64.69230769,6.31E-30,1.01E-25,1.27E-20,1.32E-13
64.76923077,5.82E-30,9.34E-26,1.18E-20,1.24E-13
64.84615385,5.37E-30,8.65E-26,1.10E-20,1.17E-13
64.92307692,4.96E-30,8.01E-26,1.03E-20,1.10E-13
65,4.58E-30,7.42E-26,9.57E-21,1.04E-13
65.07692308,4.23E-30,6.87E-26,8.91E-21,9.78E-14
65.15384615,3.90E-30,6.36E-26,8.30E-21,9.21E-14
65.23076923,3.60E-30,5.90E-26,7.74E-21,8.68E-14
65.30769231,3.32E-30,5.46E-26,7.21E-21,8.18E-14
65.38461538,3.07E-30,5.06E-26,6.71E-21,7.71E-14
65.46153846,2.83E-30,4.68E-26,6.25E-21,7.26E-14
65.53846154,2.61E-30,4.34E-26,5.82E-21,6.85E-14
65.61538462,2.41E-30,4.02E-26,5.43E-21,6.45E-14
65.69230769,2.23E-30,3.72E-26,5.05E-21,6.08E-14
65.76923077,2.06E-30,3.45E-26,4.71E-21,5.73E-14
65.84615385,1.90E-30,3.19E-26,4.39E-21,5.39E-14
65.92307692,1.75E-30,2.96E-26,4.09E-21,5.08E-14
66,1.62E-30,2.74E-26,3.81E-21,4.79E-14
66.07692308,1.49E-30,2.54E-26,3.54E-21,4.51E-14
66.15384615,1.38E-30,2.35E-26,3.30E-21,4.25E-14
66.23076923,1.27E-30,2.18E-26,3.08E-21,4.00E-14
66.30769231,1.17E-30,2.02E-26,2.86E-21,3.77E-14
66.38461538,1.08E-30,1.87E-26,2.67E-21,3.55E-14
66.46153846,1.00E-30,1.73E-26,2.48E-21,3.35E-14
66.53846154,9.24E-31,1.60E-26,2.31E-21,3.15E-14
66.61538462,8.53E-31,1.48E-26,2.16E-21,2.97E-14
66.69230769,7.87E-31,1.37E-26,2.01E-21,2.80E-14
66.76923077,7.27E-31,1.27E-26,1.87E-21,2.63E-14
66.84615385,6.71E-31,1.18E-26,1.74E-21,2.48E-14
66.92307692,6.19E-31,1.09E-26,1.62E-21,2.34E-14
67,5.71E-31,1.01E-26,1.51E-21,2.20E-14
67.07692308,5.27E-31,9.36E-27,1.41E-21,2.07E-14
67.15384615,4.87E-31,8.67E-27,1.31E-21,1.95E-14
67.23076923,4.49E-31,8.03E-27,1.22E-21,1.84E-14
67.30769231,4.15E-31,7.44E-27,1.14E-21,1.73E-14
67.38461538,3.83E-31,6.89E-27,1.06E-21,1.63E-14
67.46153846,3.54E-31,6.38E-27,9.86E-22,1.54E-14
67.53846154,3.26E-31,5.91E-27,9.18E-22,1.45E-14
67.61538462,3.01E-31,5.47E-27,8.55E-22,1.36E-14
67.69230769,2.78E-31,5.07E-27,7.96E-22,1.28E-14
67.76923077,2.57E-31,4.69E-27,7.41E-22,1.21E-14
67.84615385,2.37E-31,4.35E-27,6.90E-22,1.14E-14
67.92307692,2.19E-31,4.02E-27,6.43E-22,1.07E-14
68,2.02E-31,3.73E-27,5.99E-22,1.01E-14
68.07692308,1.86E-31,3.45E-27,5.58E-22,9.49E-15
68.15384615,1.72E-31,3.20E-27,5.19E-22,8.93E-15
68.23076923,1.59E-31,2.96E-27,4.84E-22,8.41E-15
68.30769231,1.47E-31,2.74E-27,4.50E-22,7.92E-15
68.38461538,1.35E-31,2.54E-27,4.19E-22,7.45E-15
68.46153846,1.25E-31,2.35E-27,3.90E-22,7.02E-15
68.53846154,1.15E-31,2.18E-27,3.64E-22,6.61E-15
68.61538462,1.06E-31,2.02E-27,3.39E-22,6.22E-15
68.69230769,9.82E-32,1.87E-27,3.15E-22,5.86E-15
68.76923077,9.07E-32,1.73E-27,2.93E-22,5.51E-15
68.84615385,8.37E-32,1.60E-27,2.73E-22,5.19E-15
68.92307692,7.73E-32,1.48E-27,2.54E-22,4.88E-15
69,7.13E-32,1.37E-27,2.37E-22,4.60E-15
69.07692308,6.58E-32,1.27E-27,2.21E-22,4.33E-15
69.15384615,6.08E-32,1.18E-27,2.05E-22,4.07E-15
69.23076923,5.61E-32,1.09E-27,1.91E-22,3.83E-15
69.30769231,5.18E-32,1.01E-27,1.78E-22,3.61E-15
69.38461538,4.78E-32,9.35E-28,1.66E-22,3.40E-15
69.46153846,4.41E-32,8.66E-28,1.54E-22,3.20E-15
69.53846154,4.07E-32,8.02E-28,1.44E-22,3.01E-15
69.61538462,3.76E-32,7.43E-28,1.34E-22,2.83E-15
69.69230769,3.47E-32,6.88E-28,1.25E-22,2.66E-15
69.76923077,3.20E-32,6.37E-28,1.16E-22,2.51E-15
69.84615385,2.96E-32,5.90E-28,1.08E-22,2.36E-15
69.92307692,2.73E-32,5.46E-28,1.01E-22,2.22E-15
70,2.52E-32,5.06E-28,9.36E-23,2.09E-15
70.07692308,2.33E-32,4.68E-28,8.72E-23,1.97E-15
70.15384615,2.15E-32,4.34E-28,8.11E-23,1.85E-15
70.23076923,1.98E-32,4.02E-28,7.55E-23,1.74E-15
70.30769231,1.83E-32,3.72E-28,7.03E-23,1.64E-15
70.38461538,1.69E-32,3.44E-28,6.55E-23,1.54E-15
70.46153846,1.56E-32,3.19E-28,6.09E-23,1.45E-15
70.53846154,1.44E-32,2.95E-28,5.67E-23,1.37E-15
70.61538462,1.33E-32,2.73E-28,5.28E-23,1.28E-15
70.69230769,1.23E-32,2.53E-28,4.92E-23,1.21E-15
70.76923077,1.13E-32,2.34E-28,4.58E-23,1.14E-15
70.84615385,1.04E-32,2.17E-28,4.26E-23,1.07E-15
70.92307692,9.64E-33,2.01E-28,3.97E-23,1.01E-15
71,8.90E-33,1.86E-28,3.69E-23,9.47E-16
71.07692308,8.21E-33,1.72E-28,3.44E-23,8.91E-16
71.15384615,7.58E-33,1.60E-28,3.20E-23,8.38E-16
71.23076923,7.00E-33,1.48E-28,2.98E-23,7.88E-16
71.30769231,6.46E-33,1.37E-28,2.77E-23,7.42E-16
71.38461538,5.96E-33,1.27E-28,2.58E-23,6.98E-16
71.46153846,5.51E-33,1.17E-28,2.40E-23,6.56E-16
71.53846154,5.08E-33,1.09E-28,2.24E-23,6.17E-16
71.61538462,4.69E-33,1.01E-28,2.08E-23,5.81E-16
71.69230769,4.33E-33,9.32E-29,1.94E-23,5.46E-16
71.76923077,4.00E-33,8.63E-29,1.80E-23,5.14E-16
71.84615385,3.69E-33,7.99E-29,1.68E-23,4.83E-16
71.92307692,3.41E-33,7.40E-29,1.56E-23,4.55E-16
72,3.14E-33,6.85E-29,1.45E-23,4.28E-16
72.07692308,2.90E-33,6.34E-29,1.35E-23,4.02E-16
72.15384615,2.68E-33,5.87E-29,1.26E-23,3.78E-16
72.23076923,2.47E-33,5.44E-29,1.17E-23,3.56E-16
72.30769231,2.28E-33,5.03E-29,1.09E-23,3.35E-16
72.38461538,2.11E-33,4.66E-29,1.02E-23,3.15E-16
72.46153846,1.94E-33,4.32E-29,9.46E-24,2.96E-16
72.53846154,1.80E-33,4.00E-29,8.80E-24,2.78E-16
72.61538462,1.66E-33,3.70E-29,8.19E-24,2.62E-16
72.69230769,1.53E-33,3.43E-29,7.62E-24,2.46E-16
72.76923077,1.41E-33,3.17E-29,7.10E-24,2.31E-16
72.84615385,1.30E-33,2.94E-29,6.60E-24,2.18E-16
72.92307692,1.20E-33,2.72E-29,6.15E-24,2.05E-16
73,1.11E-33,2.52E-29,5.72E-24,1.92E-16
73.07692308,1.03E-33,2.33E-29,5.32E-24,1.81E-16
73.15384615,9.46E-34,2.16E-29,4.96E-24,1.70E-16
73.23076923,8.73E-34,2.00E-29,4.61E-24,1.60E-16
73.30769231,8.06E-34,1.85E-29,4.29E-24,1.50E-16
73.38461538,7.44E-34,1.71E-29,3.99E-24,1.41E-16
73.46153846,6.87E-34,1.59E-29,3.72E-24,1.33E-16
73.53846154,6.34E-34,1.47E-29,3.46E-24,1.25E-16
73.61538462,5.85E-34,1.36E-29,3.22E-24,1.18E-16
73.69230769,5.40E-34,1.26E-29,3.00E-24,1.11E-16
73.76923077,4.99E-34,1.17E-29,2.79E-24,1.04E-16
73.84615385,4.60E-34,1.08E-29,2.59E-24,9.77E-17
73.92307692,4.25E-34,1.00E-29,2.41E-24,9.18E-17
74,3.92E-34,9.26E-30,2.25E-24,8.63E-17
74.07692308,3.62E-34,8.57E-30,2.09E-24,8.12E-17
74.15384615,3.34E-34,7.93E-30,1.95E-24,7.63E-17
74.23076923,3.09E-34,7.35E-30,1.81E-24,7.17E-17
74.30769231,2.85E-34,6.80E-30,1.68E-24,6.74E-17
74.38461538,2.63E-34,6.30E-30,1.57E-24,6.34E-17
74.46153846,2.43E-34,5.83E-30,1.46E-24,5.96E-17
74.53846154,2.24E-34,5.40E-30,1.36E-24,5.60E-17
74.61538462,2.07E-34,5.00E-30,1.26E-24,5.26E-17
74.69230769,1.91E-34,4.63E-30,1.18E-24,4.95E-17
74.76923077,1.76E-34,4.28E-30,1.09E-24,4.65E-17
74.84615385,1.63E-34,3.97E-30,1.02E-24,4.37E-17
74.92307692,1.50E-34,3.67E-30,9.47E-25,4.11E-17
75,1.39E-34,3.40E-30,8.81E-25,3.86E-17
75.07692308,1.28E-34,3.15E-30,8.20E-25,3.63E-17
75.15384615,1.18E-34,2.91E-30,7.63E-25,3.41E-17
75.23076923,1.09E-34,2.70E-30,7.10E-25,3.21E-17
75.30769231,1.01E-34,2.50E-30,6.61E-25,3.01E-17
75.38461538,9.29E-35,2.31E-30,6.15E-25,2.83E-17
75.46153846,8.57E-35,2.14E-30,5.72E-25,2.66E-17
75.53846154,7.91E-35,1.98E-30,5.32E-25,2.50E-17
75.61538462,7.30E-35,1.84E-30,4.95E-25,2.35E-17
75.69230769,6.74E-35,1.70E-30,4.61E-25,2.21E-17
75.76923077,6.22E-35,1.57E-30,4.29E-25,2.07E-17
75.84615385,5.75E-35,1.46E-30,3.99E-25,1.95E-17
75.92307692,5.30E-35,1.35E-30,3.71E-25,1.83E-17
76,4.90E-35,1.25E-30,3.45E-25,1.72E-17
76.07692308,4.52E-35,1.16E-30,3.21E-25,1.62E-17
76.15384615,4.17E-35,1.07E-30,2.99E-25,1.52E-17
76.23076923,3.85E-35,9.90E-31,2.78E-25,1.43E-17
76.30769231,3.55E-35,9.17E-31,2.59E-25,1.34E-17
76.38461538,3.28E-35,8.49E-31,2.41E-25,1.26E-17
76.46153846,3.03E-35,7.86E-31,2.24E-25,1.18E-17
76.53846154,2.80E-35,7.27E-31,2.08E-25,1.11E-17
76.61538462,2.58E-35,6.73E-31,1.94E-25,1.05E-17
76.69230769,2.38E-35,6.23E-31,1.80E-25,9.83E-18
76.76923077,2.20E-35,5.77E-31,1.68E-25,9.23E-18
76.84615385,2.03E-35,5.34E-31,1.56E-25,8.67E-18
76.92307692,1.87E-35,4.95E-31,1.45E-25,8.15E-18
77,1.73E-35,4.58E-31,1.35E-25,7.65E-18
77.07692308,1.60E-35,4.24E-31,1.26E-25,7.19E-18
77.15384615,1.47E-35,3.93E-31,1.17E-25,6.76E-18
77.23076923,1.36E-35,3.63E-31,1.09E-25,6.35E-18
77.30769231,1.26E-35,3.36E-31,1.01E-25,5.96E-18
77.38461538,1.16E-35,3.11E-31,9.41E-26,5.60E-18
77.46153846,1.07E-35,2.88E-31,8.75E-26,5.26E-18
77.53846154,9.88E-36,2.67E-31,8.14E-26,4.94E-18
77.61538462,9.12E-36,2.47E-31,7.57E-26,4.64E-18
77.69230769,8.41E-36,2.29E-31,7.05E-26,4.36E-18
77.76923077,7.77E-36,2.12E-31,6.55E-26,4.09E-18
77.84615385,7.17E-36,1.96E-31,6.10E-26,3.85E-18
77.92307692,6.62E-36,1.81E-31,5.67E-26,3.61E-18
78,6.11E-36,1.68E-31,5.28E-26,3.39E-18
78.07692308,5.64E-36,1.55E-31,4.91E-26,3.19E-18
78.15384615,5.21E-36,1.44E-31,4.56E-26,2.99E-18
78.23076923,4.81E-36,1.33E-31,4.25E-26,2.81E-18
78.30769231,4.44E-36,1.23E-31,3.95E-26,2.64E-18
78.38461538,4.09E-36,1.14E-31,3.67E-26,2.48E-18
78.46153846,3.78E-36,1.06E-31,3.42E-26,2.33E-18
78.53846154,3.49E-36,9.79E-32,3.18E-26,2.19E-18
78.61538462,3.22E-36,9.06E-32,2.96E-26,2.05E-18
78.69230769,2.97E-36,8.39E-32,2.75E-26,1.93E-18
78.76923077,2.74E-36,7.76E-32,2.56E-26,1.81E-18
78.84615385,2.53E-36,7.19E-32,2.38E-26,1.70E-18
78.92307692,2.34E-36,6.65E-32,2.21E-26,1.60E-18
79,2.16E-36,6.16E-32,2.06E-26,1.50E-18
79.07692308,1.99E-36,5.70E-32,1.91E-26,1.41E-18
79.15384615,1.84E-36,5.28E-32,1.78E-26,1.32E-18
79.23076923,1.70E-36,4.88E-32,1.66E-26,1.24E-18
79.30769231,1.57E-36,4.52E-32,1.54E-26,1.17E-18
79.38461538,1.45E-36,4.19E-32,1.43E-26,1.10E-18
79.46153846,1.34E-36,3.87E-32,1.33E-26,1.03E-18
79.53846154,1.23E-36,3.59E-32,1.24E-26,9.65E-19
79.61538462,1.14E-36,3.32E-32,1.15E-26,9.06E-19
79.69230769,1.05E-36,3.07E-32,1.07E-26,8.51E-19
79.76923077,9.69E-37,2.84E-32,9.97E-27,7.99E-19
79.84615385,8.95E-37,2.63E-32,9.27E-27,7.50E-19
79.92307692,8.26E-37,2.44E-32,8.62E-27,7.04E-19
80,7.62E-37,2.26E-32,8.02E-27,6.61E-19
80.07692308,7.04E-37,2.09E-32,7.46E-27,6.21E-19
80.15384615,6.50E-37,1.93E-32,6.94E-27,5.83E-19
80.23076923,6.00E-37,1.79E-32,6.45E-27,5.47E-19
80.30769231,5.54E-37,1.66E-32,6.00E-27,5.14E-19
80.38461538,5.11E-37,1.53E-32,5.58E-27,4.82E-19
80.46153846,4.72E-37,1.42E-32,5.19E-27,4.53E-19
80.53846154,4.35E-37,1.31E-32,4.83E-27,4.25E-19
80.61538462,4.02E-37,1.22E-32,4.49E-27,3.99E-19
80.69230769,3.71E-37,1.13E-32,4.17E-27,3.75E-19
80.76923077,3.42E-37,1.04E-32,3.88E-27,3.52E-19
80.84615385,3.16E-37,9.65E-33,3.61E-27,3.30E-19
80.92307692,2.92E-37,8.93E-33,3.36E-27,3.10E-19
81,2.69E-37,8.26E-33,3.12E-27,2.91E-19
81.07692308,2.49E-37,7.65E-33,2.90E-27,2.73E-19
81.15384615,2.29E-37,7.08E-33,2.70E-27,2.56E-19
81.23076923,2.12E-37,6.55E-33,2.51E-27,2.40E-19
81.30769231,1.96E-37,6.07E-33,2.34E-27,2.26E-19
81.38461538,1.80E-37,5.62E-33,2.17E-27,2.12E-19
81.46153846,1.67E-37,5.20E-33,2.02E-27,1.99E-19
81.53846154,1.54E-37,4.81E-33,1.88E-27,1.87E-19
81.61538462,1.42E-37,4.45E-33,1.75E-27,1.75E-19
81.69230769,1.31E-37,4.12E-33,1.62E-27,1.64E-19
81.76923077,1.21E-37,3.82E-33,1.51E-27,1.54E-19
81.84615385,1.12E-37,3.53E-33,1.40E-27,1.45E-19
81.92307692,1.03E-37,3.27E-33,1.31E-27,1.36E-19
82,9.51E-38,3.03E-33,1.21E-27,1.28E-19
82.07692308,8.78E-38,2.80E-33,1.13E-27,1.20E-19
82.15384615,8.11E-38,2.59E-33,1.05E-27,1.12E-19
82.23076923,7.48E-38,2.40E-33,9.76E-28,1.05E-19
82.30769231,6.91E-38,2.22E-33,9.08E-28,9.89E-20
82.38461538,6.38E-38,2.06E-33,8.44E-28,9.28E-20
82.46153846,5.89E-38,1.90E-33,7.85E-28,8.71E-20
82.53846154,5.43E-38,1.76E-33,7.30E-28,8.17E-20
82.61538462,5.01E-38,1.63E-33,6.78E-28,7.67E-20
82.69230769,4.63E-38,1.51E-33,6.31E-28,7.20E-20
82.76923077,4.27E-38,1.40E-33,5.87E-28,6.75E-20
82.84615385,3.94E-38,1.29E-33,5.45E-28,6.34E-20
82.92307692,3.64E-38,1.20E-33,5.07E-28,5.94E-20
83,3.36E-38,1.11E-33,4.71E-28,5.58E-20
83.07692308,3.10E-38,1.02E-33,4.38E-28,5.23E-20
83.15384615,2.86E-38,9.49E-34,4.08E-28,4.91E-20
83.23076923,2.64E-38,8.78E-34,3.79E-28,4.61E-20
83.30769231,2.44E-38,8.13E-34,3.52E-28,4.32E-20
83.38461538,2.25E-38,7.52E-34,3.28E-28,4.06E-20
83.46153846,2.08E-38,6.96E-34,3.05E-28,3.80E-20
83.53846154,1.92E-38,6.44E-34,2.83E-28,3.57E-20
83.61538462,1.77E-38,5.96E-34,2.63E-28,3.35E-20
83.69230769,1.64E-38,5.52E-34,2.45E-28,3.14E-20
83.76923077,1.51E-38,5.11E-34,2.28E-28,2.95E-20
83.84615385,1.39E-38,4.73E-34,2.12E-28,2.77E-20
83.92307692,1.29E-38,4.38E-34,1.97E-28,2.59E-20
84,1.19E-38,4.05E-34,1.83E-28,2.43E-20
84.07692308,1.10E-38,3.75E-34,1.70E-28,2.28E-20
84.15384615,1.01E-38,3.47E-34,1.58E-28,2.14E-20
84.23076923,9.34E-39,3.21E-34,1.47E-28,2.01E-20
84.30769231,8.62E-39,2.97E-34,1.37E-28,1.88E-20
84.38461538,7.96E-39,2.75E-34,1.27E-28,1.77E-20
84.46153846,7.34E-39,2.55E-34,1.18E-28,1.66E-20
84.53846154,6.78E-39,2.36E-34,1.10E-28,1.56E-20
84.61538462,6.26E-39,2.18E-34,1.02E-28,1.46E-20
84.69230769,5.78E-39,2.02E-34,9.49E-29,1.37E-20
84.76923077,5.33E-39,1.87E-34,8.82E-29,1.28E-20
84.84615385,4.92E-39,1.73E-34,8.20E-29,1.20E-20
84.92307692,4.54E-39,1.60E-34,7.62E-29,1.13E-20
85,4.19E-39,1.48E-34,7.09E-29,1.06E-20
85.07692308,3.87E-39,1.37E-34,6.59E-29,9.94E-21
85.15384615,3.57E-39,1.27E-34,6.12E-29,9.32E-21
85.23076923,3.30E-39,1.17E-34,5.69E-29,8.74E-21
85.30769231,3.04E-39,1.09E-34,5.29E-29,8.20E-21
85.38461538,2.81E-39,1.01E-34,4.92E-29,7.69E-21
85.46153846,2.59E-39,9.31E-35,4.57E-29,7.21E-21
85.53846154,2.39E-39,8.62E-35,4.25E-29,6.76E-21
85.61538462,2.21E-39,7.97E-35,3.95E-29,6.34E-21
85.69230769,2.04E-39,7.38E-35,3.67E-29,5.95E-21
85.76923077,1.88E-39,6.83E-35,3.42E-29,5.58E-21
85.84615385,1.74E-39,6.32E-35,3.18E-29,5.23E-21
85.92307692,1.61E-39,5.85E-35,2.95E-29,4.91E-21
86,1.48E-39,5.41E-35,2.74E-29,4.60E-21
86.07692308,1.37E-39,5.01E-35,2.55E-29,4.31E-21
86.15384615,1.26E-39,4.64E-35,2.37E-29,4.04E-21
86.23076923,1.17E-39,4.29E-35,2.20E-29,3.79E-21
86.30769231,1.08E-39,3.97E-35,2.05E-29,3.56E-21
86.38461538,9.93E-40,3.68E-35,1.90E-29,3.34E-21
86.46153846,9.17E-40,3.40E-35,1.77E-29,3.13E-21
86.53846154,8.46E-40,3.15E-35,1.65E-29,2.93E-21
86.61538462,7.81E-40,2.91E-35,1.53E-29,2.75E-21
86.69230769,7.21E-40,2.70E-35,1.42E-29,2.58E-21
86.76923077,6.65E-40,2.50E-35,1.32E-29,2.42E-21
86.84615385,6.14E-40,2.31E-35,1.23E-29,2.27E-21
86.92307692,5.67E-40,2.14E-35,1.14E-29,2.13E-21
87,5.23E-40,1.98E-35,1.06E-29,1.99E-21
87.07692308,4.83E-40,1.83E-35,9.86E-30,1.87E-21
87.15384615,4.46E-40,1.69E-35,9.17E-30,1.75E-21
87.23076923,4.12E-40,1.57E-35,8.52E-30,1.64E-21
87.30769231,3.80E-40,1.45E-35,7.92E-30,1.54E-21
87.38461538,3.51E-40,1.34E-35,7.36E-30,1.44E-21
87.46153846,3.24E-40,1.24E-35,6.84E-30,1.35E-21
87.53846154,2.99E-40,1.15E-35,6.36E-30,1.27E-21
87.61538462,2.76E-40,1.06E-35,5.91E-30,1.19E-21
87.69230769,2.55E-40,9.85E-36,5.49E-30,1.12E-21
87.76923077,2.35E-40,9.12E-36,5.10E-30,1.05E-21
87.84615385,2.17E-40,8.44E-36,4.74E-30,9.80E-22
87.92307692,2.00E-40,7.81E-36,4.41E-30,9.19E-22
88,1.85E-40,7.23E-36,4.10E-30,8.61E-22
88.07692308,1.71E-40,6.69E-36,3.81E-30,8.07E-22
88.15384615,1.58E-40,6.19E-36,3.54E-30,7.57E-22
88.23076923,1.45E-40,5.73E-36,3.29E-30,7.10E-22
88.30769231,1.34E-40,5.30E-36,3.06E-30,6.65E-22
88.38461538,1.24E-40,4.90E-36,2.84E-30,6.23E-22
88.46153846,1.14E-40,4.54E-36,2.64E-30,5.84E-22
88.53846154,1.06E-40,4.20E-36,2.45E-30,5.48E-22
88.61538462,9.75E-41,3.89E-36,2.28E-30,5.14E-22
88.69230769,9.00E-41,3.60E-36,2.12E-30,4.81E-22
88.76923077,8.30E-41,3.33E-36,1.97E-30,4.51E-22
88.84615385,7.67E-41,3.08E-36,1.83E-30,4.23E-22
88.92307692,7.08E-41,2.85E-36,1.70E-30,3.96E-22
89,6.53E-41,2.64E-36,1.58E-30,3.72E-22
89.07692308,6.03E-41,2.44E-36,1.47E-30,3.48E-22
89.15384615,5.57E-41,2.26E-36,1.37E-30,3.26E-22
89.23076923,5.14E-41,2.09E-36,1.27E-30,3.06E-22
89.30769231,4.74E-41,1.93E-36,1.18E-30,2.87E-22
89.38461538,4.38E-41,1.79E-36,1.10E-30,2.69E-22
89.46153846,4.04E-41,1.66E-36,1.02E-30,2.52E-22
89.53846154,3.73E-41,1.53E-36,9.47E-31,2.36E-22
89.61538462,3.44E-41,1.42E-36,8.80E-31,2.21E-22
89.69230769,3.18E-41,1.31E-36,8.18E-31,2.07E-22
89.76923077,2.93E-41,1.22E-36,7.60E-31,1.94E-22
89.84615385,2.71E-41,1.12E-36,7.06E-31,1.82E-22
89.92307692,2.50E-41,1.04E-36,6.56E-31,1.71E-22
90,2.31E-41,9.63E-37,6.10E-31,1.60E-22
90.07692308,2.13E-41,8.91E-37,5.67E-31,1.50E-22
90.15384615,1.97E-41,8.25E-37,5.27E-31,1.40E-22
90.23076923,1.81E-41,7.63E-37,4.89E-31,1.32E-22
90.30769231,1.68E-41,7.06E-37,4.55E-31,1.23E-22
